String;PSČ;CC;Město;Okres;Kraj
74724-Chuchelná, Chuchelná;74724;1;Chuchelná;Chuchelná;
74725-Sudice, Suchý Důl;74725;1;Sudice;Suchý Důl;
74726-Rohov, Rohov;74726;1;Rohov;Rohov;
74727-Kobeřice, Kobylí;74727;1;Kobeřice;Kobylí;
74728-Štěpánkovice, Štěpánov;74728;1;Štěpánkovice;Štěpánov;
74730-Strahovice, Strahovice;74730;1;Strahovice;Strahovice;
74731-Velké Hoštice, Velké Hoštice;74731;1;Velké Hoštice;Velké Hoštice;
74732-Chlebičov, Chleny;74732;1;Chlebičov;Chleny;
74733-Oldřišov, Oleška;74733;1;Oldřišov;Oleška;
74735-Hněvošice, Hnojice;74735;1;Hněvošice;Hnojice;
74741-Hradec nad Moravicí, Hrádek;74741;1;Hradec nad Moravicí;Hrádek;
74742-Žimrovice, Žihle;74742;1;Žimrovice;Žihle;
74743-Větřkovice, Větřkovice;74743;1;Větřkovice;Větřkovice;
74744-Březová, Březovice;74744;1;Březová;Březovice;
74745-Skřipov, Skryje;74745;1;Skřipov;Skryje;
74747-Klokočov, Vítkovice;74747;1;Klokočov;Vítkovice;
74751-Stěbořice, Štěchovice;74751;1;Stěbořice;Štěchovice;
74752-Hlavnice, Hlohovec;74752;1;Hlavnice;Hlohovec;
74753-Jakartovice, Jamné;74753;1;Jakartovice;Jamné;
74754-Mladecko, Mladějov;74754;1;Mladecko;Mladějov;
74755-Litultovice, Litvínov;74755;1;Litultovice;Litvínov;
74756-Dolní Životice, Domašov;74756;1;Dolní Životice;Domašov;
74757-Slavkov, Slavonice;74757;1;Slavkov;Slavonice;
74761-Raduň, Radostín nad Oslavou;74761;1;Raduň;Radostín nad Oslavou;
74762-Mokré Lazce, Mokrá-Horákov;74762;1;Mokré Lazce;Mokrá-Horákov;
74763-Hrabyně, Hradec Králové;74763;1;Hrabyně;Hradec Králové;
74764-Velká Polom, Velká Polom;74764;1;Velká Polom;Velká Polom;
74765-Hlubočec, Hluboké Mašůvky;74765;1;Hlubočec;Hluboké Mašůvky;
74766-Dolní Lhota, Dolní Lukavice;74766;1;Dolní Lhota;Dolní Lukavice;
74767-Hrabyně, Hradec Králové;74767;1;Hrabyně;Hradec Králové;
74768-Kyjovice, Kyselka;74768;1;Kyjovice;Kyselka;
74769-Pustá Polom, Puklice;74769;1;Pustá Polom;Puklice;
74770-Komárov, Opava;74770;1;Komárov;Opava;
74771-Brumovice, Bruntál;74771;1;Brumovice;Bruntál;
74773-Vávrovice, Věcov;74773;1;Vávrovice;Věcov;
74774-Neplachovice, Neplachovice;74774;1;Neplachovice;Neplachovice;
74775-Velké Heraltice, Velké Heraltice;74775;1;Velké Heraltice;Velké Heraltice;
74781-Otice, Otice;74781;1;Otice;Otice;
74782-Štáblovice, Štáblovice;74782;1;Štáblovice;Štáblovice;
74784-Melč, Mělnické Vtelno;74784;1;Melč;Mělnické Vtelno;
74786-Kružberk, Kryry;74786;1;Kružberk;Kryry;
74787-Budišov nad Budišovkou, Budkov;74787;1;Budišov nad Budišovkou;Budkov;
74791-Štítina, Štítina;74791;1;Štítina;Štítina;
74792-Háj ve Slezsku, Halenkovice;74792;1;Háj ve Slezsku;Halenkovice;
74794-Děhylov, Desná;74794;1;Děhylov;Desná;
74795-Suché Lazce, Suchdol nad Lužnicí;74795;1;Suché Lazce;Suchdol nad Lužnicí;
74801-Hlučín, Hlušice;74801;1;Hlučín;Hlušice;
74802-Darkovičky, Davle;74802;1;Darkovičky;Davle;
74803-Bobrovníky, Bobnice;74803;1;Bobrovníky;Bobnice;
74901-Vítkov, Vítkov;74901;1;Vítkov;Vítkov;
75002-Přerov I-Město, Přerov;75002;1;Přerov I-Město;Přerov;
75005-Přerov I-Město, Přerov;75005;1;Přerov I-Město;Přerov;
75101-Tovačov I-Město, Třanovice;75101;1;Tovačov I-Město;Třanovice;
75102-Troubky, Troubsko;75102;1;Troubky;Troubsko;
75103-Brodek u Přerova, Broumov;75103;1;Brodek u Přerova;Broumov;
75104-Rokytnice, Rokytnice nad Rokytnou;75104;1;Rokytnice;Rokytnice nad Rokytnou;
75105-Kokory, Kolešovice;75105;1;Kokory;Kolešovice;
75106-Majetín, Malá Morávka;75106;1;Majetín;Malá Morávka;
75107-Stará Ves, Stará Ves;75107;1;Stará Ves;Stará Ves;
75108-Bochoř, Bobrová;75108;1;Bochoř;Bobrová;
75111-Radslavice, Radonice;75111;1;Radslavice;Radonice;
75112-Pavlovice u Přerova, Pchery;75112;1;Pavlovice u Přerova;Pchery;
75114-Dřevohostice, Drnovice;75114;1;Dřevohostice;Drnovice;
75115-Domaželice, Doubrava;75115;1;Domaželice;Doubrava;
75116-Želatovice, Žebrák;75116;1;Želatovice;Žebrák;
75117-Horní Moštěnice, Horní Planá;75117;1;Horní Moštěnice;Horní Planá;
75118-Říkovice, Říkovice;75118;1;Říkovice;Říkovice;
75119-Vlkoš, Vlkoš;75119;1;Vlkoš;Vlkoš;
75121-Prosenice, Prosečné;75121;1;Prosenice;Prosečné;
75122-Osek nad Bečvou, Osek;75122;1;Osek nad Bečvou;Osek;
75123-Dolní Újezd, Dolní Žandov;75123;1;Dolní Újezd;Dolní Žandov;
75124-Přerov II-Předmostí, Přerov;75124;1;Přerov II-Předmostí;Přerov;
75125-Veselíčko, Veselíčko;75125;1;Veselíčko;Veselíčko;
75131-Lipník nad Bečvou I-Město, Lipoltice;75131;1;Lipník nad Bečvou I-Město;Lipoltice;
75132-Týn nad Bečvou, Týn nad Vltavou;75132;1;Týn nad Bečvou;Týn nad Vltavou;
75135-Jezernice, Jičín;75135;1;Jezernice;Jičín;
75141-Křenovice, Křenovice;75141;1;Křenovice;Křenovice;
75142-Měrovice nad Hanou, Měšice;75142;1;Měrovice nad Hanou;Měšice;
75144-Polkovice, Polička;75144;1;Polkovice;Polička;
75151-Přerov I-Město, Přepychy;75151;1;Přerov I-Město;Přepychy;
75201-Kojetín I-Město, Kokory;75201;1;Kojetín I-Město;Kokory;
75301-Hranice I-Město, Hrazany;75301;1;Hranice I-Město;Hrazany;
75351-Teplice nad Bečvou, Teplice nad Metují;75351;1;Teplice nad Bečvou;Teplice nad Metují;
75352-Skalička, Skalsko;75352;1;Skalička;Skalsko;
75353-Všechovice, Všechovice;75353;1;Všechovice;Všechovice;
75354-Soběchleby, Soběchleby;75354;1;Soběchleby;Soběchleby;
75355-Paršovice, Paršovice;75355;1;Paršovice;Paršovice;
75356-Opatovice, Opava;75356;1;Opatovice;Opava;
75361-Hranice IV-Drahotuše, Hrdějovice;75361;1;Hranice IV-Drahotuše;Hrdějovice;
75362-Potštát, Postupice;75362;1;Potštát;Postupice;
75363-Střítež nad Ludinou, Střítež;75363;1;Střítež nad Ludinou;Střítež;
75364-Bělotín, Bělčice;75364;1;Bělotín;Bělčice;
75365-Polom, Polná na Šumavě;75365;1;Polom;Polná na Šumavě;
75366-Hustopeče nad Bečvou, Huzová;75366;1;Hustopeče nad Bečvou;Huzová;
75367-Milotice nad Bečvou, Milotice nad Bečvou;75367;1;Milotice nad Bečvou;Milotice nad Bečvou;
75368-Černotín, Černovice;75368;1;Černotín;Černovice;
75501-Vsetín, Všetaty;75501;1;Vsetín;Všetaty;
75504-Vsetín, Vsetín;75504;1;Vsetín;Vsetín;
75505-Vsetín, Vsetín;75505;1;Vsetín;Vsetín;
75506-Rokytnice, Vsetín;75506;1;Rokytnice;Vsetín;
75507-Vsetín, Vsetín;75507;1;Vsetín;Vsetín;
75601-Hovězí, Hrabyně;75601;1;Hovězí;Hrabyně;
75602-Huslenky, Hutisko-Solanec;75602;1;Huslenky;Hutisko-Solanec;
75603-Halenkov, Hanušovice;75603;1;Halenkov;Hanušovice;
75604-Nový Hrozenkov, Nový Hrozenkov;75604;1;Nový Hrozenkov;Nový Hrozenkov;
75605-Karolinka, Karviná;75605;1;Karolinka;Karviná;
75606-Velké Karlovice, Velké Karlovice;75606;1;Velké Karlovice;Velké Karlovice;
75607-Zděchov, Žďárky;75607;1;Zděchov;Žďárky;
75611-Valašská Polanka, Valašské Klobouky;75611;1;Valašská Polanka;Valašské Klobouky;
75612-Horní Lideč, Horní Město;75612;1;Horní Lideč;Horní Město;
75613-Prlov, Přítluky;75613;1;Prlov;Přítluky;
75614-Francova Lhota, Fryčovice;75614;1;Francova Lhota;Fryčovice;
75615-Lidečko, Líně;75615;1;Lidečko;Líně;
75621-Ratiboř, Rataje nad Sázavou;75621;1;Ratiboř;Rataje nad Sázavou;
75622-Hošťálková, Hostim;75622;1;Hošťálková;Hostim;
75623-Jablůnka, Jakartovice;75623;1;Jablůnka;Jakartovice;
75624-Bystřička, Bzenec;75624;1;Bystřička;Bzenec;
75625-Růžďka, Růžďka;75625;1;Růžďka;Růžďka;
75627-Valašská Bystřice, Valašská Polanka;75627;1;Valašská Bystřice;Valašská Polanka;
75631-Liptál, Lišany;75631;1;Liptál;Lišany;
75641-Lešná, Leština;75641;1;Lešná;Leština;
75642-Choryně, Chotěboř;75642;1;Choryně;Chotěboř;
75643-Kelč, Ketkovice;75643;1;Kelč;Ketkovice;
75644-Loučka, Loučná nad Desnou;75644;1;Loučka;Loučná nad Desnou;
75645-Branky, Branky;75645;1;Branky;Branky;
75651-Zašová, Zásada;75651;1;Zašová;Zásada;
75652-Střítež nad Bečvou, Střítež;75652;1;Střítež nad Bečvou;Střítež;
75653-Vidče, Vidče;75653;1;Vidče;Vidče;
75654-Zubří, Zubří;75654;1;Zubří;Zubří;
75655-Dolní Bečva, Dolní Benešov;75655;1;Dolní Bečva;Dolní Benešov;
75656-Prostřední Bečva, Prostějov;75656;1;Prostřední Bečva;Prostějov;
75657-Horní Bečva, Horní Blatná;75657;1;Horní Bečva;Horní Blatná;
75661-Rožnov pod Radhoštěm, Rožnov pod Radhoštěm;75661;1;Rožnov pod Radhoštěm;Rožnov pod Radhoštěm;
75662-Hutisko, Hvozd;75662;1;Hutisko;Hvozd;
75663-Krhová, Křivoklát;75663;1;Krhová;Křivoklát;
75664-Rožnov pod Radhoštěm, Rožnov pod Radhoštěm;75664;1;Rožnov pod Radhoštěm;Rožnov pod Radhoštěm;
75701-Valašské Meziříčí, Valašské Meziříčí;75701;1;Valašské Meziříčí;Valašské Meziříčí;
75704-Valašské Meziříčí, Valašské Meziříčí;75704;1;Valašské Meziříčí;Valašské Meziříčí;
75705-Krásno nad Bečvou, Valašské Meziříčí;75705;1;Krásno nad Bečvou;Valašské Meziříčí;
75706-Krásno nad Bečvou, Valdice;75706;1;Krásno nad Bečvou;Valdice;
76001-Zlín, Zlín;76001;1;Zlín;Zlín;
76003-Prštné, Zlín;76003;1;Prštné;Zlín;
76005-Zlín, Zlín;76005;1;Zlín;Zlín;
76006-Zlín, Zlín;76006;1;Zlín;Zlín;
76007-Zlín, Zlín;76007;1;Zlín;Zlín;
76301-Mysločovice, Mysločovice;76301;1;Mysločovice;Mysločovice;
76302-Malenovice, Zlín;76302;1;Malenovice;Zlín;
76307-Velký Ořechov, Velký Ořechov;76307;1;Velký Ořechov;Velký Ořechov;
76311-Želechovice nad Dřevnicí, Žehušice;76311;1;Želechovice nad Dřevnicí;Žehušice;
76312-Vizovice, Vlachovice;76312;1;Vizovice;Vlachovice;
76313-Jasenná, Jedlí;76313;1;Jasenná;Jedlí;
76314-Štípa, Zlín;76314;1;Štípa;Zlín;
76315-Slušovice, Smečno;76315;1;Slušovice;Smečno;
76316-Fryšták, Grygov;76316;1;Fryšták;Grygov;
76317-Lukov, Luleč;76317;1;Lukov;Luleč;
76318-Trnava, Trnávka;76318;1;Trnava;Trnávka;
76319-Kašava, Kašperské Hory;76319;1;Kašava;Kašperské Hory;
76321-Slavičín, Slavíkov;76321;1;Slavičín;Slavíkov;
76323-Dolní Lhota, Dolní Lutyně;76323;1;Dolní Lhota;Dolní Lutyně;
76324-Vlachovice, Vlachovo Březí;76324;1;Vlachovice;Vlachovo Březí;
76325-Újezd, Újezd u Svatého Kříže;76325;1;Újezd;Újezd u Svatého Kříže;
76326-Luhačovice, Luka nad Jihlavou;76326;1;Luhačovice;Luka nad Jihlavou;
76331-Brumov, Brumovice;76331;1;Brumov;Brumovice;
76332-Nedašov, Nedašov;76332;1;Nedašov;Nedašov;
76333-Štítná nad Vláří, Štítná nad Vláří-Popov;76333;1;Štítná nad Vláří;Štítná nad Vláří-Popov;
76341-Biskupice, Bílý Újezd;76341;1;Biskupice;Bílý Újezd;
76345-Březůvky, Břidličná;76345;1;Březůvky;Břidličná;
76351-Bohuslavice u Zlína, Bohuslavice;76351;1;Bohuslavice u Zlína;Bohuslavice;
76361-Napajedla, Napajedla;76361;1;Napajedla;Napajedla;
76362-Tlumačov, Tmaň;76362;1;Tlumačov;Tmaň;
76363-Halenkovice, Harrachov;76363;1;Halenkovice;Harrachov;
76364-Spytihněv, Spytihněv;76364;1;Spytihněv;Spytihněv;
76501-Otrokovice, Otrokovice;76501;1;Otrokovice;Otrokovice;
76502-Kvítkovice, Otrokovice;76502;1;Kvítkovice;Otrokovice;
76601-Valašské Klobouky, Valašské Meziříčí;76601;1;Valašské Klobouky;Valašské Meziříčí;
76701-Kroměříž, Kroměříž;76701;1;Kroměříž;Kroměříž;
76702-Kroměříž, Kroměříž;76702;1;Kroměříž;Kroměříž;
76703-Kroměříž, Krompach;76703;1;Kroměříž;Krompach;
76704-Kroměříž, Kropáčova Vrutice;76704;1;Kroměříž;Kropáčova Vrutice;
76802-Zdounky, Ždírec nad Doubravou;76802;1;Zdounky;Ždírec nad Doubravou;
76803-Roštín, Roštín;76803;1;Roštín;Roštín;
76804-Střílky, Stříbro;76804;1;Střílky;Stříbro;
76805-Koryčany, Korytná;76805;1;Koryčany;Korytná;
76811-Chropyně, Chroustovice;76811;1;Chropyně;Chroustovice;
76812-Rataje, Raspenava;76812;1;Rataje;Raspenava;
76813-Litenčice, Litoměřice;76813;1;Litenčice;Litoměřice;
76821-Kvasice, Kvasiny;76821;1;Kvasice;Kvasiny;
76823-Břest, Břežany;76823;1;Břest;Břežany;
76824-Hulín, Husinec;76824;1;Hulín;Husinec;
76831-Zlobice, Zlobice;76831;1;Zlobice;Zlobice;
76832-Zborovice, Zbečno;76832;1;Zborovice;Zbečno;
76833-Morkovice, Morkovice-Slížany;76833;1;Morkovice;Morkovice-Slížany;
76834-Pačlavice, Pačlavice;76834;1;Pačlavice;Pačlavice;
76841-Hlinsko pod Hostýnem, Bystřice pod Lopeníkem;76841;1;Hlinsko pod Hostýnem;Bystřice pod Lopeníkem;
76842-Prusinovice, Prušánky;76842;1;Prusinovice;Prušánky;
76843-Kostelec u Holešova, Kostelec nad Vltavou;76843;1;Kostelec u Holešova;Kostelec nad Vltavou;
76845-Rusava, Rusava;76845;1;Rusava;Rusava;
76852-Míškovice, Místo;76852;1;Míškovice;Místo;
76861-Bystřice pod Hostýnem, Bystřice pod Hostýnem;76861;1;Bystřice pod Hostýnem;Bystřice pod Hostýnem;
76871-Rajnochovice, Radvanice;76871;1;Rajnochovice;Radvanice;
76872-Chvalčov, Chvaleč;76872;1;Chvalčov;Chvaleč;
76875-Loukov, Loukov;76875;1;Loukov;Loukov;
76901-Holešov, Holice;76901;1;Holešov;Holice;
77006-Olomouc, Olomouc;77006;1;Olomouc;Olomouc;
77008-Olomouc, Olomučany;77008;1;Olomouc;Olomučany;
77010-Nová Ulice, Olomouc;77010;1;Nová Ulice;Olomouc;
77012-Povel, Olomouc;77012;1;Povel;Olomouc;
77100-Olomouc, Olomouc;77100;1;Olomouc;Olomouc;
77200-Hodolany, Olomouc;77200;1;Hodolany;Olomouc;
77300-Pavlovičky, Olomouc;77300;1;Pavlovičky;Olomouc;
77400-Nová Ulice, Olomouc;77400;1;Nová Ulice;Olomouc;
77500-Nová Ulice, Olomouc;77500;1;Nová Ulice;Olomouc;
77700-Vsisko, Velký Týnec;77700;1;Vsisko;Velký Týnec;
77900-Hejčín, Oloví;77900;1;Hejčín;Oloví;
78301-Slavonín, Olomouc;78301;1;Slavonín;Olomouc;
78302-Nemilany, Olomouc;78302;1;Nemilany;Olomouc;
78305-Horní Loděnice, Horní Moštěnice;78305;1;Horní Loděnice;Horní Moštěnice;
78306-Domašov nad Bystřicí, Domoušice;78306;1;Domašov nad Bystřicí;Domoušice;
78307-Město Libavá, Město Touškov;78307;1;Město Libavá;Město Touškov;
78311-Hnojice, Hodkovice nad Mohelkou;78311;1;Hnojice;Hodkovice nad Mohelkou;
78312-Pňovice, Pňov-Předhradí;78312;1;Pňovice;Pňov-Předhradí;
78313-Štěpánov, Štěpánovice;78313;1;Štěpánov;Štěpánovice;
78314-Bohuňovice, Bohumín;78314;1;Bohuňovice;Bohumín;
78315-Bělkovice-Lašťany, Bělá pod Pradědem;78315;1;Bělkovice-Lašťany;Bělá pod Pradědem;
78316-Dolany, Dolní Bělá;78316;1;Dolany;Dolní Bělá;
78321-Chudobín, Chvalčov;78321;1;Chudobín;Chvalčov;
78322-Cholina, Choltice;78322;1;Cholina;Choltice;
78323-Vilémov, Vilémov;78323;1;Vilémov;Vilémov;
78324-Slavětín, Slavětín;78324;1;Slavětín;Slavětín;
78325-Bouzov, Bošovice;78325;1;Bouzov;Bošovice;
78326-Bílá Lhota, Bezno;78326;1;Bílá Lhota;Bezno;
78331-Unčovice, Úněšov;78331;1;Unčovice;Úněšov;
78332-Náklo, Náklo;78332;1;Náklo;Náklo;
78333-Příkazy, Přibyslav;78333;1;Příkazy;Přibyslav;
78334-Skrbeň, Skřipov;78334;1;Skrbeň;Skřipov;
78335-Horka nad Moravou, Horní Bečva;78335;1;Horka nad Moravou;Horní Bečva;
78336-Křelov, Křelovice;78336;1;Křelov;Křelovice;
78341-Bystročice, Bzová;78341;1;Bystročice;Bzová;
78342-Slatinice, Slatiny;78342;1;Slatinice;Slatiny;
78343-Drahanovice, Dřevohostice;78343;1;Drahanovice;Dřevohostice;
78344-Náměšť na Hané, Náměšť na Hané;78344;1;Náměšť na Hané;Náměšť na Hané;
78345-Senice na Hané, Senohraby;78345;1;Senice na Hané;Senohraby;
78346-Těšetice, Tetčice;78346;1;Těšetice;Tetčice;
78347-Hněvotín, Hnojník;78347;1;Hněvotín;Hnojník;
78349-Lutín, Lužany;78349;1;Lutín;Lužany;
78351-Svatý Kopeček, Olomouc;78351;1;Svatý Kopeček;Olomouc;
78353-Velká Bystřice, Velká Bystřice;78353;1;Velká Bystřice;Velká Bystřice;
78354-Přáslavice, Praskolesy;78354;1;Přáslavice;Praskolesy;
78355-Velký Újezd, Velký Újezd;78355;1;Velký Újezd;Velký Újezd;
78356-Doloplazy, Domašov nad Bystřicí;78356;1;Doloplazy;Domašov nad Bystřicí;
78357-Tršice, Trstěnice;78357;1;Tršice;Trstěnice;
78361-Hlubočky, Hluboš;78361;1;Hlubočky;Hluboš;
78365-Mariánské Údolí, Hlučín;78365;1;Mariánské Údolí;Hlučín;
78371-Holice, Olomouc;78371;1;Holice;Olomouc;
78372-Velký Týnec, Velký Týnec;78372;1;Velký Týnec;Velký Týnec;
78373-Grygov, Habry;78373;1;Grygov;Habry;
78374-Charváty, Charváty;78374;1;Charváty;Charváty;
78375-Dub nad Moravou, Dubí;78375;1;Dub nad Moravou;Dubí;
78376-Věrovany, Věrovany;78376;1;Věrovany;Věrovany;
78378-Tážaly, Krabčice;78378;1;Tážaly;Krabčice;
78381-Střelice, Úpice;78381;1;Střelice;Úpice;
78382-Medlov, Medlovice;78382;1;Medlov;Medlovice;
78383-Troubelice, Troubky;78383;1;Troubelice;Troubky;
78384-Nová Hradečná, Nová Hradečná;78384;1;Nová Hradečná;Nová Hradečná;
78385-Šumvald, Šumvald;78385;1;Šumvald;Šumvald;
78386-Dlouhá Loučka, Dlouhá Ves;78386;1;Dlouhá Loučka;Dlouhá Ves;
78391-Uničov, Uničov;78391;1;Uničov;Uničov;
78395-Mladějovice, Mladkov;78395;1;Mladějovice;Mladkov;
78396-Újezd, Újezd u Brna;78396;1;Újezd;Újezd u Brna;
78397-Paseka, Paseka;78397;1;Paseka;Paseka;
78398-Jívová, Josefův Důl;78398;1;Jívová;Josefův Důl;
78401-Litovel, Litultovice;78401;1;Litovel;Litultovice;
78501-Šternberk, Šternberk;78501;1;Šternberk;Šternberk;
78503-Šternberk, Štětí;78503;1;Šternberk;Štětí;
78701-Šumperk, Šumperk;78701;1;Šumperk;Šumperk;
78702-Šumperk, Šumperk;78702;1;Šumperk;Šumperk;
78703-Šumperk, Šumperk;78703;1;Šumperk;Šumperk;
78704-Šumperk, Šumperk;78704;1;Šumperk;Šumperk;
78801-Oskava, Oskava;78801;1;Oskava;Oskava;
78803-Nový Malín, Nový Malín;78803;1;Nový Malín;Nový Malín;
78804-Hrabišín, Hradec;78804;1;Hrabišín;Hradec;
78805-Libina, Libkova Voda;78805;1;Libina;Libkova Voda;
78811-Kociánov, Loučovice;78811;1;Kociánov;Loučovice;
78813-Vikýřovice, Vikýřovice;78813;1;Vikýřovice;Vikýřovice;
78814-Rapotín, Raná;78814;1;Rapotín;Raná;
78815-Velké Losiny, Velké Losiny;78815;1;Velké Losiny;Velké Losiny;
78816-Petrov nad Desnou, Petrov;78816;1;Petrov nad Desnou;Petrov;
78820-Dolní Studénky, Dolní Věstonice;78820;1;Dolní Studénky;Dolní Věstonice;
78821-Sudkov, Sudice;78821;1;Sudkov;Sudice;
78823-Jindřichov, Jindřichovice pod Smrkem;78823;1;Jindřichov;Jindřichovice pod Smrkem;
78832-Staré Město, Staré Město;78832;1;Staré Město;Staré Město;
78833-Hanušovice, Hať;78833;1;Hanušovice;Hať;
78901-Zábřeh, Záboří;78901;1;Zábřeh;Záboří;
78953-Mírov, Mírová pod Kozákovem;78953;1;Mírov;Mírová pod Kozákovem;
78961-Bludov, Blšany;78961;1;Bludov;Blšany;
78962-Olšany, Ondřejov;78962;1;Olšany;Ondřejov;
78963-Ruda nad Moravou, Ruda nad Moravou;78963;1;Ruda nad Moravou;Ruda nad Moravou;
78964-Raškov, Bohdaneč;78964;1;Raškov;Bohdaneč;
78965-Písařov, Pilníkov;78965;1;Písařov;Pilníkov;
78969-Postřelmov, Postřekov;78969;1;Postřelmov;Postřekov;
78971-Leština, Letohrad;78971;1;Leština;Letohrad;
78972-Dubicko, Duchcov;78972;1;Dubicko;Duchcov;
78973-Úsov, Úštěk;78973;1;Úsov;Úštěk;
78974-Rohle, Rohle;78974;1;Rohle;Rohle;
78975-Brníčko, Brniště;78975;1;Brníčko;Brniště;
78976-Dlouhomilov, Dnešice;78976;1;Dlouhomilov;Dnešice;
78982-Moravičany, Moravec;78982;1;Moravičany;Moravec;
78983-Loštice, Loučeň;78983;1;Loštice;Loučeň;
78985-Mohelnice, Modřice;78985;1;Mohelnice;Modřice;
78991-Štíty, Štíty;78991;1;Štíty;Štíty;
78992-Jedlí, Jemnice;78992;1;Jedlí;Jemnice;
79001-Jeseník, Jeseník nad Odrou;79001;1;Jeseník;Jeseník nad Odrou;
79003-Jeseník, Jesenný;79003;1;Jeseník;Jesenný;
79051-Supíkovice, Supíkovice;79051;1;Supíkovice;Supíkovice;
79052-Velké Kunětice, Velké Kunětice;79052;1;Velké Kunětice;Velké Kunětice;
79053-Stará Červená Voda, Stará Červená Voda;79053;1;Stará Červená Voda;Stará Červená Voda;
79054-Černá Voda, Černava;79054;1;Černá Voda;Černava;
79055-Vidnava, Vidnava;79055;1;Vidnava;Vidnava;
79057-Bernartice, Benešov u Semil;79057;1;Bernartice;Benešov u Semil;
79058-Velká Kraš, Velká Kraš;79058;1;Velká Kraš;Velká Kraš;
79061-Lipová-lázně, Liptál;79061;1;Lipová-lázně;Liptál;
79063-Horní Lipová, Liptaň;79063;1;Horní Lipová;Liptaň;
79064-Vápenná, Vápno;79064;1;Vápenná;Vápno;
79065-Žulová, Žulová;79065;1;Žulová;Žulová;
79066-Skorošice, Skrbeň;79066;1;Skorošice;Skrbeň;
79067-Vlčice, Vlčice;79067;1;Vlčice;Vlčice;
79068-Uhelná, Uhelná;79068;1;Uhelná;Uhelná;
79069-Kamenička, Bílá Lhota;79069;1;Kamenička;Bílá Lhota;
79070-Javorník, Jedovnice;79070;1;Javorník;Jedovnice;
79081-Česká Ves, Česká Ves;79081;1;Česká Ves;Česká Ves;
79082-Písečná, Písečná;79082;1;Písečná;Písečná;
79083-Široký Brod, Skalice;79083;1;Široký Brod;Skalice;
79084-Mikulovice, Mikulovice;79084;1;Mikulovice;Mikulovice;
79085-Domašov, Bělá nad Svitavou;79085;1;Domašov;Bělá nad Svitavou;
79201-Bruntál, Brušperk;79201;1;Bruntál;Brušperk;
79203-Bruntál, Bublava;79203;1;Bruntál;Bublava;
79302-Lomnice, Lomnice nad Popelkou;79302;1;Lomnice;Lomnice nad Popelkou;
79303-Dětřichov nad Bystřicí, Diváky;79303;1;Dětřichov nad Bystřicí;Diváky;
79305-Moravský Beroun, Moravský Beroun;79305;1;Moravský Beroun;Moravský Beroun;
